name,volume,tets,small,regina_small,nonnormal_iso,LW_dim,LW_euler,LW_comps,LW_dim_comps,LW_euler_comps,LW_inhom_comp,LW_max_vert_face,LW_verts_comp,num_max_faces,tri_used,ess_face_time,regina_small_time,gen_func_time,by_genus_time,vertex_surfaces,vertex_genera,max_faces,all_faces,LW_euler_bound,gen_func,by_genus,by_genus_naive,by_genus_50,by_genus_100,by_genus_50_time,by_genus_100_time,by_genus_200,by_genus_200_time
s783,5.33348956689812,6,-1,,0,1,1,1,[1],[1],0,2,[4],3,gLLPQceeffefhuplalx,0.961613893508911,,0.0224521160125732,62.7361831665039,"{""N8"":[0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,1,0,0],""N3"":[0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0],""N6"":[1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0],""N7"":[0,0,0,4,0,0,0,4,0,0,0,1,0,0,0,3,0,0]}","{""N8"":3,""N3"":2,""N6"":2,""N7"":3}","[{""dim"":1,""verts"":[""N6"",""N7""]},{""dim"":1,""verts"":[""N3"",""N8""]},{""dim"":1,""verts"":[""N7"",""N8""]}]","[{""dim"":0,""verts"":[""N7""]},{""dim"":0,""verts"":[""N3""]},{""dim"":0,""verts"":[""N6""]},{""dim"":0,""verts"":[""N8""]},{""dim"":1,""verts"":[""N6"",""N7""]},{""dim"":1,""verts"":[""N3"",""N8""]},{""dim"":1,""verts"":[""N7"",""N8""]}]",-6,(-x^2 + 3*x)/(x^2 - 2*x + 1),"[3,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[3,2,4]","[3,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16,24,20,44,16,40,24,36,24,56,16,60,32,40,32,48,24,72,36,48,32,80,24,84,40,48,44,92,32,84,40]","[3,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16,24,20,44,16,40,24,36,24,56,16,60,32,40,32,48,24,72,36,48,32,80,24,84,40,48,44,92,32,84,40,64,48,104,36,80,48,72,56,116,32,120,60,72,64,96,40,132,64,88,48,140,48,144,72,80,72,120,48,156,64,108,80,164,48,128,84,112,80,176,48,144,88,120,92,144,64,192,84,120,80]",4.95146799087524,21.3022391796112,"[80,200,64,204,96,96,104,212,72,216,80,144,96,224,72,176,112,144,116,192,64,220,120,160,120,200,72,252,128,168,96,260,80,216,132,144,128,272,88,276,96,184,140,240,96,224,144,168,144,296,80,300,144,192,120,240,96,312,156,208,128,264,108,324,160,160,164,332,96,312,128,216,168,344,112,240,160,232,176,356,96,360,144,240,176,288,120,320,184,216,144,380,128,384,192,192,168,392,120,396,160]",107.019046068192
o9_44076,8.77865880317382,9,-1,,0,1,3,3,"[0, 1, 1]","[1, 1, 1]",0,2,"[1, 2, 3]",4,jLvLAQQbfheghhiiihdhdgrwgcv,0.446013927459717,,1.40412998199463,153.390238046646,"{""N12"":[0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0],""N9"":[0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0],""N0"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0],""N3"":[0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0],""N4"":[0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0],""N7"":[0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2]}","{""N12"":2,""N9"":2,""N0"":2,""N3"":2,""N4"":2,""N7"":2}","[{""dim"":0,""verts"":[""N7""]},{""dim"":1,""verts"":[""N0"",""N9""]},{""dim"":1,""verts"":[""N3"",""N4""]},{""dim"":1,""verts"":[""N0"",""N12""]}]","[{""dim"":0,""verts"":[""N9""]},{""dim"":0,""verts"":[""N0""]},{""dim"":0,""verts"":[""N7""]},{""dim"":0,""verts"":[""N12""]},{""dim"":0,""verts"":[""N4""]},{""dim"":0,""verts"":[""N3""]},{""dim"":1,""verts"":[""N0"",""N9""]},{""dim"":1,""verts"":[""N3"",""N4""]},{""dim"":1,""verts"":[""N0"",""N12""]}]",-2,(-3*x^2 + 6*x)/(x^2 - 2*x + 1),"[6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",[6],"[6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",10.614312171936,39.8482820987701,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",160.888773202896
o9_44127,8.80737352622075,9,-1,,0,1,2,2,"[0, 1]","[1, 1]",0,2,"[1, 2]",2,jLvLQAQcfgehhfiiillhitgopim,2.28001022338867,,0.736150026321411,25.4678509235382,"{""N0"":[0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1],""N11"":[2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1],""N16"":[0,1,0,1,0,0,1,0,0,0,1,0,4,0,0,0,0,1,0,0,2,0,0,1,2,0,0]}","{""N0"":2,""N11"":2,""N16"":4}","[{""dim"":0,""verts"":[""N16""]},{""dim"":1,""verts"":[""N0"",""N11""]}]","[{""dim"":0,""verts"":[""N16""]},{""dim"":0,""verts"":[""N0""]},{""dim"":0,""verts"":[""N11""]},{""dim"":1,""verts"":[""N0"",""N11""]}]",-6,(-2*x^4 + 3*x^3 + 2*x^2 + 3*x)/(x^4 - x^3 - x + 1),"[3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[3,0,1]","[3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",6.60841917991638,26.2911541461945,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",117.193017959595
K14n11913,8.78615462960649,10,-1,,0,1,1,1,[1],[1],0,2,[2],1,kLvLAQMkbhfggiihjijdxexgrcrenk,16.6441380977631,,0.0210158824920654,3.34738993644714,"{""N12"":[0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,2],""N14"":[0,2,0,0,0,0,0,0,2,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2]}","{""N12"":3,""N14"":3}","[{""dim"":1,""verts"":[""N12"",""N14""]}]","[{""dim"":0,""verts"":[""N14""]},{""dim"":0,""verts"":[""N12""]},{""dim"":1,""verts"":[""N12"",""N14""]}]",-8,(-x^4 + 2*x^2)/(x^4 - 2*x^2 + 1),"[0,2,0,1,0,2,0,2,0,4,0,2,0,6,0,4,0,6,0,4]","[0,2,0,1]","[0,2,0,1,0,2,0,2,0,4,0,2,0,6,0,4,0,6,0,4,0,10,0,4,0,12,0,6,0,8,0,8,0,16,0,6,0,18,0,8,0,12,0,10,0,22,0,8,0,20]","[0,2,0,1,0,2,0,2,0,4,0,2,0,6,0,4,0,6,0,4,0,10,0,4,0,12,0,6,0,8,0,8,0,16,0,6,0,18,0,8,0,12,0,10,0,22,0,8,0,20,0,12,0,18,0,12,0,28,0,8,0,30,0,16,0,20,0,16,0,24,0,12,0,36,0,18,0,24,0,16,0,40,0,12,0,42,0,20,0,24,0,22,0,46,0,16,0,42,0,20]",3.99507188796997,8.18153500556946,"[20,0,32,0,24,0,52,0,18,0,40,0,24,0,36,0,28,0,58,0,16,0,60,0,30,0,36,0,32,0,48,0,20,0,66,0,32,0,44,0,24,0,70,0,24,0,72,0,36,0,40,0,36,0,60,0,24,0,78,0,32,0,54,0,40,0,82,0,24,0,64,0,42,0,56,0,40,0,88,0,24,0,72,0,44,0,60,0,46,0,72,0,32,0,96,0,42,0,60,0,40]",22.9795660972595
K14n22073,8.84859761392648,10,-1,,0,1,3,3,"[0, 0, 1]","[1, 1, 1]",0,2,"[1, 1, 4]",5,kvLALAQkcefghfjiijjfraxqhqkkqm,1.78123903274536,,0.0604219436645508,10.7417888641357,"{""N11"":[0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0,0],""N16"":[1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0],""N17"":[2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0],""N14"":[0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1],""N15"":[0,0,0,0,1,0,0,0,1,2,0,0,0,0,2,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0],""N6"":[0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0]}","{""N11"":2,""N16"":3,""N17"":3,""N14"":3,""N15"":3,""N6"":2}","[{""dim"":0,""verts"":[""N11""]},{""dim"":0,""verts"":[""N6""]},{""dim"":1,""verts"":[""N16"",""N17""]},{""dim"":1,""verts"":[""N14"",""N16""]},{""dim"":1,""verts"":[""N15"",""N17""]}]","[{""dim"":0,""verts"":[""N11""]},{""dim"":0,""verts"":[""N16""]},{""dim"":0,""verts"":[""N17""]},{""dim"":0,""verts"":[""N6""]},{""dim"":0,""verts"":[""N14""]},{""dim"":0,""verts"":[""N15""]},{""dim"":1,""verts"":[""N16"",""N17""]},{""dim"":1,""verts"":[""N14"",""N16""]},{""dim"":1,""verts"":[""N15"",""N17""]}]",-4,(-3*x^4 - 2*x^3 + 6*x^2 + 2*x)/(x^4 - 2*x^2 + 1),"[2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[2,4]","[2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",12.1992218494415,23.6850519180298,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",68.4988951683044
K14n13645,9.34211642390541,10,-1,,0,1,1,1,[1],[1],0,2,[4],3,kLvLAQMkbeeghighijjhuaanbroshk,1.31417298316956,,0.0495750904083252,6.51220488548279,"{""N12"":[0,1,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,2,0,0],""N13"":[0,2,0,0,2,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,2,0,0],""N10"":[0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,4,0,0,2,0,0,0,0,1,2,0,0],""N11"":[0,1,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0]}","{""N12"":3,""N13"":3,""N10"":3,""N11"":3}","[{""dim"":1,""verts"":[""N11"",""N13""]},{""dim"":1,""verts"":[""N12"",""N13""]},{""dim"":1,""verts"":[""N10"",""N12""]}]","[{""dim"":0,""verts"":[""N12""]},{""dim"":0,""verts"":[""N13""]},{""dim"":0,""verts"":[""N11""]},{""dim"":0,""verts"":[""N10""]},{""dim"":1,""verts"":[""N11"",""N13""]},{""dim"":1,""verts"":[""N12"",""N13""]},{""dim"":1,""verts"":[""N10"",""N12""]}]",-4,(-x^4 + 4*x^2)/(x^4 - 2*x^2 + 1),"[0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,4]","[0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",8.54676580429077,19.1291980743408,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",74.7554440498352
K14n26117,10.8185879169746,13,-1,,0,1,2,2,"[0, 1]","[1, 1]",0,2,"[1, 4]",4,nvLAvMPMQkdcfhjihkmklmlmcjausgwcabatqk,4.21840500831604,,0.113803863525391,10.2799379825592,"{""N19"":[1,0,0,2,0,0,2,0,0,0,0,1,0,0,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0],""N16"":[0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2],""N17"":[0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,2],""N6"":[0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0],""N15"":[0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0]}","{""N19"":3,""N16"":3,""N17"":3,""N6"":2,""N15"":3}","[{""dim"":0,""verts"":[""N6""]},{""dim"":1,""verts"":[""N16"",""N17""]},{""dim"":1,""verts"":[""N15"",""N16""]},{""dim"":1,""verts"":[""N15"",""N19""]}]","[{""dim"":0,""verts"":[""N16""]},{""dim"":0,""verts"":[""N19""]},{""dim"":0,""verts"":[""N17""]},{""dim"":0,""verts"":[""N6""]},{""dim"":0,""verts"":[""N15""]},{""dim"":1,""verts"":[""N16"",""N17""]},{""dim"":1,""verts"":[""N15"",""N16""]},{""dim"":1,""verts"":[""N15"",""N19""]}]",-4,(-2*x^4 - x^3 + 5*x^2 + x)/(x^4 - 2*x^2 + 1),"[1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1,4]","[1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",12.7482860088348,29.5639281272888,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",71.1919260025024
K15n135896,11.3552144996275,13,-1,,0,1,2,2,"[1, 1]","[1, 1]",0,2,"[2, 2]",2,nvLLPMLPQkefhgiikkjlmlmmoluauuuakpupbs,51.6192948818207,,0.0817251205444336,9.58295106887817,"{""N10"":[0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0],""N3"":[0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,1,1,0,0],""N27"":[1,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0],""N26"":[1,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0]}","{""N10"":2,""N3"":2,""N27"":3,""N26"":3}","[{""dim"":1,""verts"":[""N26"",""N27""]},{""dim"":1,""verts"":[""N3"",""N10""]}]","[{""dim"":0,""verts"":[""N10""]},{""dim"":0,""verts"":[""N3""]},{""dim"":0,""verts"":[""N26""]},{""dim"":0,""verts"":[""N27""]},{""dim"":1,""verts"":[""N26"",""N27""]},{""dim"":1,""verts"":[""N3"",""N10""]}]",-8,(-2*x^4 + 5*x^2 + 2*x)/(x^4 - 2*x^2 + 1),"[2,2,0,1,0,2,0,2,0,4,0,2,0,6,0,4,0,6,0,4]","[2,2,0,1]","[2,2,0,1,0,2,0,2,0,4,0,2,0,6,0,4,0,6,0,4,0,10,0,4,0,12,0,6,0,8,0,8,0,16,0,6,0,18,0,8,0,12,0,10,0,22,0,8,0,20]","[2,2,0,1,0,2,0,2,0,4,0,2,0,6,0,4,0,6,0,4,0,10,0,4,0,12,0,6,0,8,0,8,0,16,0,6,0,18,0,8,0,12,0,10,0,22,0,8,0,20,0,12,0,18,0,12,0,28,0,8,0,30,0,16,0,20,0,16,0,24,0,12,0,36,0,18,0,24,0,16,0,40,0,12,0,42,0,20,0,24,0,22,0,46,0,16,0,42,0,20]",14.48020195961,35.8768200874329,"[20,0,32,0,24,0,52,0,18,0,40,0,24,0,36,0,28,0,58,0,16,0,60,0,30,0,36,0,32,0,48,0,20,0,66,0,32,0,44,0,24,0,70,0,24,0,72,0,36,0,40,0,36,0,60,0,24,0,78,0,32,0,54,0,40,0,82,0,24,0,64,0,42,0,56,0,40,0,88,0,24,0,72,0,44,0,60,0,46,0,72,0,32,0,96,0,42,0,60,0,40]",110.819727897644
K13n1687,16.0959163690686,17,-1,,0,1,4,4,"[1, 1, 1, 1]","[1, 1, 1, 1]",0,2,"[2, 2, 2, 2]",4,rLvvLLMLAQQQccfhkjlkpmlnooqpqpqdpkwvaviqlphoorsbo,16037.4364309311,,3.88750100135803,32.8710231781006,"{""N40"":[0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0],""N19"":[0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0],""N38"":[0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0],""N28"":[0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0],""N22"":[0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0],""N32"":[0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,1,0],""N34"":[0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0],""N26"":[0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0]}","{""N40"":3,""N19"":3,""N38"":3,""N28"":3,""N22"":3,""N32"":3,""N34"":3,""N26"":3}","[{""dim"":1,""verts"":[""N38"",""N40""]},{""dim"":1,""verts"":[""N19"",""N22""]},{""dim"":1,""verts"":[""N32"",""N34""]},{""dim"":1,""verts"":[""N26"",""N28""]}]","[{""dim"":0,""verts"":[""N32""]},{""dim"":0,""verts"":[""N34""]},{""dim"":0,""verts"":[""N22""]},{""dim"":0,""verts"":[""N40""]},{""dim"":0,""verts"":[""N28""]},{""dim"":0,""verts"":[""N38""]},{""dim"":0,""verts"":[""N26""]},{""dim"":0,""verts"":[""N19""]},{""dim"":1,""verts"":[""N38"",""N40""]},{""dim"":1,""verts"":[""N19"",""N22""]},{""dim"":1,""verts"":[""N32"",""N34""]},{""dim"":1,""verts"":[""N26"",""N28""]}]",-20,(-4*x^4 + 8*x^2)/(x^4 - 2*x^2 + 1),"[0,8,0,4,0,8,0,8,0,16,0,8,0,24,0,16,0,24,0,16]","[0,8,0,4,0,8,0,8,0,16]","[0,8,0,4,0,8,0,8,0,16,0,8,0,24,0,16,0,24,0,16,0,40,0,16,0,48,0,24,0,32,0,32,0,64,0,24,0,72,0,32,0,48,0,40,0,88,0,32,0,80]","[0,8,0,4,0,8,0,8,0,16,0,8,0,24,0,16,0,24,0,16,0,40,0,16,0,48,0,24,0,32,0,32,0,64,0,24,0,72,0,32,0,48,0,40,0,88,0,32,0,80,0,48,0,72,0,48,0,112,0,32,0,120,0,64,0,80,0,64,0,96,0,48,0,144,0,72,0,96,0,64,0,160,0,48,0,168,0,80,0,96,0,88,0,184,0,64,0,168,0,80]",37.3035230636597,78.8402299880981,"[80,0,128,0,96,0,208,0,72,0,160,0,96,0,144,0,112,0,232,0,64,0,240,0,120,0,144,0,128,0,192,0,80,0,264,0,128,0,176,0,96,0,280,0,96,0,288,0,144,0,160,0,144,0,240,0,96,0,312,0,128,0,216,0,160,0,328,0,96,0,256,0,168,0,224,0,160,0,352,0,96,0,288,0,176,0,240,0,184,0,288,0,128,0,384,0,168,0,240,0,160]",216.22670507431
